0	-0.14	-0.03	0.07	-0.07	0.00	0.06	-0.07	0.04	0.15	-0.14	0.10	0.35	-0.03	0.55	1.13
2	-0.03	0.10	0.23	-0.04	0.20	0.45	-0.22	0.22	0.67	-0.51	0.25	1.01	-0.26	1.23	2.72
4	-0.03	0.06	0.14	-0.08	0.09	0.27	-0.21	0.17	0.56	-0.40	0.33	1.06	-0.17	1.51	3.18
6	-0.02	0.09	0.20	-0.02	0.16	0.33	-0.10	0.21	0.52	-0.21	0.31	0.82	-0.21	1.05	2.31
8	-0.02	0.10	0.21	-0.05	0.14	0.33	-0.05	0.26	0.56	-0.11	0.42	0.96	-0.22	0.82	1.86
10	-0.01	0.12	0.26	-0.04	0.15	0.35	-0.01	0.35	0.70	-0.01	0.56	1.14	-0.08	0.87	1.82
12	0.00	0.14	0.29	0.01	0.22	0.43	0.08	0.43	0.79	0.08	0.69	1.30	0.10	1.03	1.96
14	-0.02	0.14	0.29	0.07	0.28	0.50	0.15	0.51	0.88	0.18	0.80	1.42	0.17	1.10	2.02
16	-0.03	0.12	0.26	0.05	0.27	0.49	0.19	0.53	0.86	0.26	0.84	1.41	0.16	1.12	2.08
18	-0.04	0.10	0.25	0.04	0.24	0.44	0.15	0.48	0.80	0.27	0.78	1.28	0.19	1.10	2.01
20	-0.05	0.10	0.24	0.04	0.22	0.40	0.11	0.41	0.72	0.21	0.66	1.12	0.26	1.01	1.77
22	-0.04	0.10	0.25	0.04	0.21	0.38	0.11	0.38	0.65	0.17	0.58	0.99	0.20	0.91	1.61
24	-0.02	0.11	0.23	0.04	0.21	0.37	0.09	0.35	0.60	0.12	0.50	0.89	0.08	0.81	1.55
26	-0.02	0.10	0.21	0.03	0.19	0.34	0.04	0.29	0.54	0.04	0.40	0.76	-0.02	0.73	1.47
28	-0.02	0.09	0.19	0.00	0.15	0.30	-0.03	0.22	0.46	-0.07	0.28	0.63	-0.09	0.62	1.34
30	-0.05	0.06	0.18	-0.05	0.10	0.25	-0.12	0.12	0.36	-0.21	0.14	0.48	-0.24	0.44	1.11
32	-0.07	0.03	0.14	-0.10	0.05	0.20	-0.21	0.03	0.28	-0.33	0.00	0.33	-0.44	0.23	0.90
34	-0.10	0.00	0.10	-0.15	-0.01	0.14	-0.35	-0.06	0.22	-0.47	-0.14	0.20	-0.66	-0.03	0.60
36	-0.13	-0.03	0.08	-0.21	-0.06	0.09	-0.40	-0.14	0.12	-0.62	-0.28	0.07	-0.96	-0.33	0.30
38	-0.16	-0.05	0.06	-0.26	-0.10	0.06	-0.50	-0.24	0.02	-0.79	-0.43	-0.06	-1.23	-0.61	0.01
40	-0.18	-0.07	0.04	-0.31	-0.14	0.03	-0.59	-0.33	-0.06	-0.96	-0.57	-0.19	-1.44	-0.84	-0.23
42	-0.19	-0.08	0.03	-0.35	-0.17	0.00	-0.66	-0.39	-0.12	-1.09	-0.69	-0.30	-1.64	-1.05	-0.46
44	-0.18	-0.08	0.03	-0.35	-0.18	0.00	-0.68	-0.41	-0.15	-1.16	-0.76	-0.35	-1.77	-1.14	-0.51
46	-0.17	-0.07	0.04	-0.33	-0.16	0.02	-0.63	-0.38	-0.13	-1.14	-0.71	-0.29	-1.68	-1.02	-0.35
48	-0.16	-0.04	0.07	-0.28	-0.11	0.06	-0.53	-0.28	-0.02	-0.97	-0.52	-0.06	-1.39	-0.65	0.09
50	-0.13	-0.01	0.11	-0.20	-0.04	0.12	-0.36	-0.09	0.18	-0.63	-0.13	0.37	-0.84	-0.07	0.70
