0	-0.06	0.00	0.05	-0.11	-0.04	0.02	-0.21	-0.13	-0.05	-0.34	-0.22	-0.10	-0.44	-0.31	-0.18
2	-0.19	-0.11	-0.04	-0.31	-0.19	-0.08	-0.47	-0.29	-0.12	-0.61	-0.38	-0.15	-0.71	-0.42	-0.12
4	-0.13	-0.04	0.04	-0.12	-0.01	0.10	-0.25	-0.07	0.11	-0.39	-0.14	0.10	-0.69	-0.38	-0.07
6	-0.14	-0.05	0.05	-0.10	0.02	0.14	-0.07	0.08	0.22	-0.11	0.11	0.33	-0.34	-0.01	0.33
8	-0.14	-0.02	0.09	-0.05	0.10	0.25	0.03	0.23	0.42	0.06	0.33	0.61	-0.10	0.25	0.60
10	-0.14	-0.01	0.12	-0.03	0.15	0.32	0.10	0.33	0.55	0.20	0.49	0.78	0.03	0.43	0.83
12	-0.16	-0.01	0.13	-0.02	0.17	0.35	0.13	0.37	0.60	0.25	0.55	0.84	0.10	0.50	0.90
14	-0.17	-0.01	0.15	-0.03	0.16	0.36	0.13	0.35	0.58	0.23	0.52	0.80	0.12	0.49	0.86
16	-0.18	-0.01	0.16	-0.04	0.16	0.35	0.09	0.30	0.52	0.17	0.43	0.70	0.06	0.41	0.76
18	-0.19	-0.01	0.16	-0.06	0.14	0.33	0.04	0.24	0.43	0.08	0.32	0.57	-0.02	0.30	0.62
20	-0.21	-0.03	0.15	-0.09	0.11	0.30	-0.02	0.17	0.35	-0.01	0.21	0.43	-0.12	0.18	0.48
22	-0.22	-0.04	0.13	-0.12	0.07	0.26	-0.07	0.10	0.27	-0.09	0.11	0.31	-0.20	0.07	0.34
24	-0.24	-0.06	0.11	-0.14	0.03	0.21	-0.13	0.03	0.19	-0.15	0.02	0.20	-0.28	-0.03	0.23
26	-0.25	-0.08	0.09	-0.17	0.00	0.17	-0.17	-0.02	0.13	-0.20	-0.04	0.12	-0.34	-0.10	0.13
28	-0.26	-0.10	0.07	-0.20	-0.03	0.13	-0.20	-0.06	0.08	-0.24	-0.09	0.06	-0.40	-0.17	0.06
30	-0.28	-0.12	0.05	-0.23	-0.07	0.09	-0.24	-0.10	0.03	-0.27	-0.13	0.01	-0.44	-0.22	0.00
32	-0.30	-0.14	0.03	-0.26	-0.10	0.06	-0.27	-0.14	-0.01	-0.30	-0.17	-0.03	-0.48	-0.27	-0.05
34	-0.32	-0.16	0.01	-0.29	-0.13	0.02	-0.30	-0.17	-0.04	-0.34	-0.20	-0.07	-0.52	-0.31	-0.10
36	-0.34	-0.18	-0.02	-0.31	-0.16	-0.01	-0.34	-0.20	-0.07	-0.37	-0.23	-0.09	-0.55	-0.34	-0.14
38	-0.36	-0.20	-0.04	-0.33	-0.18	-0.03	-0.36	-0.23	-0.09	-0.41	-0.26	-0.11	-0.57	-0.37	-0.17
40	-0.38	-0.22	-0.06	-0.35	-0.20	-0.05	-0.38	-0.24	-0.10	-0.43	-0.27	-0.11	-0.58	-0.38	-0.18
42	-0.39	-0.23	-0.07	-0.36	-0.21	-0.06	-0.39	-0.24	-0.10	-0.43	-0.27	-0.10	-0.56	-0.36	-0.16
44	-0.40	-0.24	-0.08	-0.35	-0.20	-0.06	-0.37	-0.22	-0.07	-0.40	-0.23	-0.06	-0.50	-0.30	-0.11
46	-0.39	-0.24	-0.08	-0.33	-0.18	-0.03	-0.32	-0.17	-0.02	-0.33	-0.17	0.00	-0.40	-0.21	-0.02
48	-0.38	-0.22	-0.07	-0.29	-0.14	0.00	-0.25	-0.10	0.05	-0.24	-0.08	0.09	-0.28	-0.10	0.08
50	-0.35	-0.20	-0.05	-0.23	-0.09	0.05	-0.17	-0.02	0.12	-0.13	0.03	0.18	-0.15	0.01	0.17
52	-0.31	-0.16	-0.01	-0.17	-0.03	0.11	-0.08	0.06	0.20	-0.03	0.11	0.25	-0.05	0.09	0.22
54	-0.25	-0.11	0.03	-0.10	0.03	0.16	0.00	0.12	0.24	0.03	0.15	0.27	0.01	0.12	0.24
56	-0.17	-0.05	0.08	-0.02	0.08	0.19	0.04	0.14	0.23	0.04	0.14	0.23	0.05	0.16	0.27
58	-0.09	0.01	0.11	0.02	0.10	0.18	0.04	0.12	0.19	0.05	0.14	0.23	0.08	0.18	0.28
