0	-4.4	-1.1	2.2	-4.1	-0.9	2.2	-5.1	-1.6	2.0	-6.9	-2.9	1.2	-8.3	-3.8	0.7
2	-4.2	-0.9	2.4	-3.7	-0.5	2.7	-4.4	-0.9	2.6	-6.1	-2.1	1.9	-7.4	-3.0	1.5
4	-3.6	-0.3	2.9	-2.9	0.3	3.4	-3.5	0.1	3.6	-4.9	-0.9	3.0	-6.2	-1.8	2.5
6	-2.8	0.4	3.6	-1.9	1.3	4.5	-2.3	1.3	4.8	-3.4	0.5	4.4	-4.7	-0.4	4.0
8	-2.2	1.0	4.2	-0.8	2.4	5.6	-1.0	2.6	6.1	-1.8	2.1	6.0	-3.0	1.4	5.7
10	-1.6	1.6	4.8	-0.1	3.2	6.5	0.2	3.7	7.2	-0.2	3.6	7.4	-1.2	3.1	7.4
12	-1.3	2.0	5.2	0.5	3.8	7.1	1.0	4.5	7.9	1.0	4.8	8.5	0.5	4.7	8.8
14	-1.0	2.3	5.6	0.8	4.2	7.5	1.5	5.0	8.4	1.9	5.6	9.2	1.8	5.9	10.0
16	-0.8	2.6	6.0	1.1	4.4	7.7	1.8	5.2	8.6	2.5	6.1	9.6	2.7	6.8	10.8
18	-0.7	2.8	6.3	1.1	4.4	7.7	1.8	5.2	8.6	2.8	6.3	9.8	3.3	7.3	11.3
20	-0.7	2.9	6.5	1.1	4.3	7.6	1.7	5.0	8.4	2.8	6.2	9.7	3.5	7.5	11.5
22	-0.7	2.9	6.6	0.9	4.2	7.4	1.4	4.7	8.0	2.6	6.0	9.4	3.5	7.5	11.5
24	-0.8	2.9	6.6	0.7	3.9	7.1	1.1	4.4	7.6	2.2	5.6	9.0	3.2	7.2	11.2
26	-1.0	2.7	6.5	0.4	3.6	6.8	0.7	4.0	7.2	1.8	5.1	8.5	2.8	6.8	10.8
28	-1.2	2.6	6.3	0.0	3.2	6.4	0.4	3.6	6.7	1.3	4.6	7.9	2.2	6.2	10.2
30	-1.4	2.4	6.2	-0.2	2.9	6.1	0.1	3.2	6.3	0.8	4.1	7.3	1.6	5.6	9.6
32	-1.5	2.3	6.0	-0.5	2.7	5.9	-0.2	2.9	6.0	0.3	3.6	6.8	1.0	4.9	8.9
34	-1.6	2.1	5.9	-0.6	2.6	5.8	-0.3	2.7	5.7	0.0	3.2	6.4	0.5	4.3	8.2
36	-1.7	2.1	5.8	-0.7	2.5	5.8	-0.4	2.6	5.6	-0.3	2.9	6.1	0.2	3.8	7.4
38	-1.7	2.0	5.8	-0.7	2.5	5.8	-0.5	2.5	5.5	-0.6	2.6	5.9	-0.1	3.3	6.7
40	-1.7	2.0	5.8	-0.7	2.5	5.8	-0.5	2.4	5.4	-0.9	2.4	5.6	-0.4	2.8	6.0
42	-1.7	2.0	5.8	-0.7	2.6	5.8	-0.6	2.4	5.4	-1.2	2.0	5.3	-0.9	2.2	5.3
44	-1.7	2.0	5.8	-0.7	2.5	5.8	-0.8	2.2	5.2	-1.7	1.6	4.9	-1.6	1.5	4.6
46	-1.8	1.9	5.7	-0.8	2.4	5.6	-1.1	1.9	4.9	-2.3	1.0	4.4	-2.4	0.8	4.0
48	-2.0	1.8	5.6	-1.1	2.1	5.3	-1.6	1.4	4.4	-3.1	0.3	3.8	-3.3	0.0	3.4
50	-2.2	1.6	5.4	-1.6	1.7	4.9	-2.3	0.8	3.8	-4.0	-0.5	3.0	-4.3	-0.8	2.8
52	-2.6	1.2	5.0	-2.2	1.1	4.3	-3.1	0.0	3.1	-5.1	-1.4	2.2	-5.2	-1.5	2.2
54	-3.3	0.6	4.5	-3.1	0.2	3.5	-4.2	-1.1	2.1	-6.2	-2.5	1.2	-6.3	-2.4	1.4
56	-4.1	-0.1	3.8	-4.3	-0.9	2.5	-5.6	-2.3	0.9	-7.7	-3.8	0.1	-7.5	-3.5	0.5
58	-5.0	-1.0	3.0	-5.7	-2.2	1.3	-7.1	-3.8	-0.5	-9.2	-5.3	-1.3	-8.8	-4.7	-0.6
60	-5.8	-1.8	2.3	-7.1	-3.6	-0.1	-8.5	-5.2	-1.9	-10.6	-6.6	-2.6	-10.2	-6.1	-1.9
62	-6.6	-2.5	1.5	-8.2	-4.8	-1.3	-9.5	-6.3	-3.1	-11.6	-7.7	-3.8	-11.3	-7.2	-3.2
64	-7.3	-3.3	0.7	-9.0	-5.7	-2.3	-10.1	-7.0	-3.8	-12.0	-8.3	-4.5	-12.1	-8.1	-4.1
66	-7.9	-4.0	0.0	-9.4	-6.2	-3.0	-10.1	-7.1	-4.1	-11.9	-8.3	-4.8	-12.4	-8.5	-4.6
